File,Description,mean_W,ci_low_W,ci_high_W,mean_U,ci_low_U,ci_high_U,max_W,ci_low_max_W,ci_high_max_W,min_W,ci_low_min_W,ci_high_min_W,mean_utilization_Q1,ci_low_utilization_Q1,ci_high_utilization_Q1,mean_utilization_Q2,ci_low_utilization_Q2,ci_high_utilization_Q2
Config2326,"Configuration with Strategy=1, N=3, lambda=1.4s, m1=0.25s, m2=0.3s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5250.532663004571,5204.087135828573,5296.978190180569,-5249.601608877373,-5296.047209529449,-5203.156008225297,9999.750487393378,5204.087135828573,5296.978190180569,500.700161389112,5204.087135828573,5296.978190180569,4.707433036765053e-05,4.6741148155995236e-05,4.7407512579305825e-05,4.817419789960497e-05,4.782810173334156e-05,4.852029406586838e-05
Config2327,"Configuration with Strategy=0, N=4, lambda=1.4s, m1=0.25s, m2=0.3s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5260.608788930739,5214.094224719571,5307.1233531419075,-5259.624439168037,-5306.139039786804,-5213.10983854927,9996.508582904306,5214.094224719571,5307.1233531419075,500.077859980286,5214.094224719571,5307.1233531419075,4.799385678633134e-05,4.765641046737471e-05,4.8331303105287975e-05,3.7366415066138545e-05,3.7132797797422014e-05,3.7600032334855075e-05
Config2328,"Configuration with Strategy=1, N=4, lambda=1.4s, m1=0.25s, m2=0.3s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5246.68090194103,5200.3416737260595,5293.020130156001,-5247.0268413577105,-5293.366093340299,-5200.687589375122,9998.16776863867,5200.3416737260595,5293.020130156001,500.286758758399,5200.3416737260595,5293.020130156001,4.757147614290471e-05,4.723754673172368e-05,4.790540555408574e-05,4.852719949531713e-05,4.818215811538426e-05,4.887224087525e-05
Config2329,"Configuration with Strategy=0, N=5, lambda=1.4s, m1=0.25s, m2=0.3s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5261.526329474197,5214.811567662243,5308.2410912861515,-5260.154581126637,-5306.869309878578,-5213.439852374696,9999.842056531774,5214.811567662243,5308.2410912861515,502.107812409096,5214.811567662243,5308.2410912861515,4.9627791563275434e-05,4.927234557657612e-05,4.9983237549974746e-05,3.767897513187641e-05,3.744239721652949e-05,3.791555304722333e-05
Config2330,"Configuration with Strategy=1, N=5, lambda=1.4s, m1=0.25s, m2=0.3s, pDistribution = uniform(8, 10), vDistribution = uniform(18, 20)",5268.958777197823,5222.734387891115,5315.183166504531,-5267.769591557998,-5313.99398042082,-5221.545202695176,9999.865503132754,5222.734387891115,5315.183166504531,503.208960795862,5222.734387891115,5315.183166504531,4.690211528539937e-05,4.657640158568794e-05,4.72278289851108e-05,4.7996160307175425e-05,4.765785899153423e-05,4.833446162281662e-05
Config2333,"Configuration with Strategy=0, N=2, lambda=1.4s, m1=0.25s, m2=0.3s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5242.8175962941,5195.967226217043,5289.6679663711575,-5243.333510970513,-5290.183987392153,-5196.483034548874,9995.587235927984,5195.967226217043,5289.6679663711575,500.083176414201,5195.967226217043,5289.6679663711575,4.9495149475351414e-05,4.913661318715763e-05,4.98536857635452e-05,3.772019161857342e-05,3.748186646329352e-05,3.7958516773853315e-05
Config2334,"Configuration with Strategy=1, N=2, lambda=1.4s, m1=0.25s, m2=0.3s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5234.887950879502,5188.510118762467,5281.2657829965365,-5234.835295337741,-5281.213332481054,-5188.457258194428,9999.945039946922,5188.510118762467,5281.2657829965365,500.184977476866,5188.510118762467,5281.2657829965365,4.728579534707774e-05,4.694893410715074e-05,4.762265658700474e-05,4.930966469428008e-05,4.894932160012538e-05,4.967000778843478e-05
Config2335,"Configuration with Strategy=0, N=3, lambda=1.4s, m1=0.25s, m2=0.3s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5261.031917678504,5214.476623101451,5307.5872122555575,-5261.860743823455,-5308.415849177408,-5215.305638469502,9999.331715257604,5214.476623101451,5307.5872122555575,500.012344440947,5214.476623101451,5307.5872122555575,4.864049807870033e-05,4.829491805197498e-05,4.898607810542568e-05,3.731064845907022e-05,3.7077235230989036e-05,3.7544061687151404e-05
Config2336,"Configuration with Strategy=1, N=3, lambda=1.4s, m1=0.25s, m2=0.3s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5250.532663004571,5204.087135828573,5296.978190180569,-5249.601608877373,-5296.047209529449,-5203.156008225297,9999.750487393378,5204.087135828573,5296.978190180569,500.700161389112,5204.087135828573,5296.978190180569,4.707433036765053e-05,4.6741148155995236e-05,4.7407512579305825e-05,4.817419789960497e-05,4.782810173334156e-05,4.852029406586838e-05
Config2337,"Configuration with Strategy=0, N=4, lambda=1.4s, m1=0.25s, m2=0.3s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5260.608788930739,5214.094224719571,5307.1233531419075,-5259.624439168037,-5306.139039786804,-5213.10983854927,9996.508582904306,5214.094224719571,5307.1233531419075,500.077859980286,5214.094224719571,5307.1233531419075,4.799385678633134e-05,4.765641046737471e-05,4.8331303105287975e-05,3.7366415066138545e-05,3.7132797797422014e-05,3.7600032334855075e-05
Config2338,"Configuration with Strategy=1, N=4, lambda=1.4s, m1=0.25s, m2=0.3s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5246.68090194103,5200.3416737260595,5293.020130156001,-5247.0268413577105,-5293.366093340299,-5200.687589375122,9998.16776863867,5200.3416737260595,5293.020130156001,500.286758758399,5200.3416737260595,5293.020130156001,4.757147614290471e-05,4.723754673172368e-05,4.790540555408574e-05,4.852719949531713e-05,4.818215811538426e-05,4.887224087525e-05
Config2339,"Configuration with Strategy=0, N=5, lambda=1.4s, m1=0.25s, m2=0.3s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5261.526329474197,5214.811567662243,5308.2410912861515,-5260.154581126637,-5306.869309878578,-5213.439852374696,9999.842056531774,5214.811567662243,5308.2410912861515,502.107812409096,5214.811567662243,5308.2410912861515,4.9627791563275434e-05,4.927234557657612e-05,4.9983237549974746e-05,3.767897513187641e-05,3.744239721652949e-05,3.791555304722333e-05
Config2340,"Configuration with Strategy=1, N=5, lambda=1.4s, m1=0.25s, m2=0.3s, pDistribution = uniform(8, 10), vDistribution = uniform(20, 22)",5268.958777197823,5222.734387891115,5315.183166504531,-5267.769591557998,-5313.99398042082,-5221.545202695176,9999.865503132754,5222.734387891115,5315.183166504531,503.208960795862,5222.734387891115,5315.183166504531,4.690211528539937e-05,4.657640158568794e-05,4.72278289851108e-05,4.7996160307175425e-05,4.765785899153423e-05,4.833446162281662e-05
Config2343,"Configuration with Strategy=0, N=2, lambda=1.4s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5249.3310679063925,5202.30381870712,5296.358317105665,-5249.178946133434,-5296.206156417665,-5202.151735849203,9999.530080274188,5202.30381870712,5296.358317105665,501.094525465842,5202.30381870712,5296.358317105665,5.5126791620727676e-05,5.4705103070097974e-05,5.554848017135738e-05,3.785441193171064e-05,3.7614637816099364e-05,3.8094186047321915e-05
Config2344,"Configuration with Strategy=1, N=2, lambda=1.4s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5246.986586349853,5200.384985260695,5293.58818743901,-5246.323603583332,-5292.925262833461,-5199.721944333204,9999.84837198607,5200.384985260695,5293.58818743901,500.086268803718,5200.384985260695,5293.58818743901,5.3304904051172706e-05,5.290355913919908e-05,5.370624896314633e-05,5.55926173004225e-05,5.516342181699224e-05,5.6021812783852766e-05
Config2345,"Configuration with Strategy=0, N=3, lambda=1.4s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5250.323899503274,5203.93652814848,5296.711270858069,-5251.188667241937,-5297.57601233673,-5204.801322147144,9997.555045832163,5203.93652814848,5296.711270858069,500.740349575317,5203.93652814848,5296.711270858069,5.307292219509606e-05,5.2677320958707966e-05,5.3468523431484154e-05,3.7202380952380956e-05,3.6969988604338906e-05,3.7434773300423005e-05
Config2346,"Configuration with Strategy=1, N=3, lambda=1.4s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5247.050556994048,5200.44891498014,5293.6521990079555,-5246.259037347542,-5292.860677924842,-5199.6573967702425,9999.84837198607,5200.44891498014,5293.6521990079555,500.086268803718,5200.44891498014,5293.6521990079555,5.3304904051172706e-05,5.290355572890461e-05,5.37062523734408e-05,5.438329345225147e-05,5.3968273044105116e-05,5.479831386039782e-05
Config2347,"Configuration with Strategy=0, N=4, lambda=1.4s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5266.441520030903,5219.81612881935,5313.066911242457,-5265.499789099322,-5312.12527928015,-5218.874298918494,9999.206661566337,5219.81612881935,5313.066911242457,500.432725034516,5219.81612881935,5313.066911242457,5.3995680345572353e-05,5.3594343609735834e-05,5.439701708140887e-05,3.760246672181695e-05,3.736705162460669e-05,3.783788181902721e-05
Config2348,"Configuration with Strategy=1, N=4, lambda=1.4s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5247.098258609568,5200.496667937521,5293.699849281615,-5246.209886059796,-5292.811529148528,-5199.608242971064,9999.84837198607,5200.496667937521,5293.699849281615,500.086268803718,5200.496667937521,5293.699849281615,5.3304904051172706e-05,5.290355303003799e-05,5.370625507230742e-05,5.417118093174431e-05,5.375817521446205e-05,5.4584186649026575e-05
Config2349,"Configuration with Strategy=0, N=5, lambda=1.4s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5246.304689501308,5199.733936143253,5292.875442859362,-5247.827602656475,-5294.398373540442,-5201.256831772509,9998.512700790216,5199.733936143253,5292.875442859362,500.157948326193,5199.733936143253,5292.875442859362,5.415064710023285e-05,5.374495332973813e-05,5.455634087072757e-05,3.7561506967659545e-05,3.732581325376164e-05,3.779720068155745e-05
Config2350,"Configuration with Strategy=1, N=5, lambda=1.4s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(14, 16)",5247.136174295711,5200.534574756269,5293.737773835152,-5246.172099888129,-5292.77376973978,-5199.570430036479,9999.84837198607,5200.534574756269,5293.737773835152,500.086268803718,5200.534574756269,5293.737773835152,5.3304904051172706e-05,5.290355080271285e-05,5.370625729963256e-05,5.3931614712544494e-05,5.352201803044013e-05,5.4341211394648856e-05
Config2353,"Configuration with Strategy=0, N=2, lambda=1.4s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5249.3310679063925,5202.30381870712,5296.358317105665,-5249.178946133434,-5296.206156417665,-5202.151735849203,9999.530080274188,5202.30381870712,5296.358317105665,501.094525465842,5202.30381870712,5296.358317105665,5.5126791620727676e-05,5.4705103070097974e-05,5.554848017135738e-05,3.785441193171064e-05,3.7614637816099364e-05,3.8094186047321915e-05
Config2354,"Configuration with Strategy=1, N=2, lambda=1.4s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5246.986586349853,5200.384985260695,5293.58818743901,-5246.323603583332,-5292.925262833461,-5199.721944333204,9999.84837198607,5200.384985260695,5293.58818743901,500.086268803718,5200.384985260695,5293.58818743901,5.3304904051172706e-05,5.290355913919908e-05,5.370624896314633e-05,5.55926173004225e-05,5.516342181699224e-05,5.6021812783852766e-05
Config2355,"Configuration with Strategy=0, N=3, lambda=1.4s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5250.323899503274,5203.93652814848,5296.711270858069,-5251.188667241937,-5297.57601233673,-5204.801322147144,9997.555045832163,5203.93652814848,5296.711270858069,500.740349575317,5203.93652814848,5296.711270858069,5.307292219509606e-05,5.2677320958707966e-05,5.3468523431484154e-05,3.7202380952380956e-05,3.6969988604338906e-05,3.7434773300423005e-05
Config2356,"Configuration with Strategy=1, N=3, lambda=1.4s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5247.050556994048,5200.44891498014,5293.6521990079555,-5246.259037347542,-5292.860677924842,-5199.6573967702425,9999.84837198607,5200.44891498014,5293.6521990079555,500.086268803718,5200.44891498014,5293.6521990079555,5.3304904051172706e-05,5.290355572890461e-05,5.37062523734408e-05,5.438329345225147e-05,5.3968273044105116e-05,5.479831386039782e-05
Config2357,"Configuration with Strategy=0, N=4, lambda=1.4s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5266.441520030903,5219.81612881935,5313.066911242457,-5265.499789099322,-5312.12527928015,-5218.874298918494,9999.206661566337,5219.81612881935,5313.066911242457,500.432725034516,5219.81612881935,5313.066911242457,5.3995680345572353e-05,5.3594343609735834e-05,5.439701708140887e-05,3.760246672181695e-05,3.736705162460669e-05,3.783788181902721e-05
Config2358,"Configuration with Strategy=1, N=4, lambda=1.4s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5247.098258609568,5200.496667937521,5293.699849281615,-5246.209886059796,-5292.811529148528,-5199.608242971064,9999.84837198607,5200.496667937521,5293.699849281615,500.086268803718,5200.496667937521,5293.699849281615,5.3304904051172706e-05,5.290355303003799e-05,5.370625507230742e-05,5.417118093174431e-05,5.375817521446205e-05,5.4584186649026575e-05
Config2359,"Configuration with Strategy=0, N=5, lambda=1.4s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5246.304689501308,5199.733936143253,5292.875442859362,-5247.827602656475,-5294.398373540442,-5201.256831772509,9998.512700790216,5199.733936143253,5292.875442859362,500.157948326193,5199.733936143253,5292.875442859362,5.415064710023285e-05,5.374495332973813e-05,5.455634087072757e-05,3.7561506967659545e-05,3.732581325376164e-05,3.779720068155745e-05
Config2360,"Configuration with Strategy=1, N=5, lambda=1.4s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(18, 20)",5247.136174295711,5200.534574756269,5293.737773835152,-5246.172099888129,-5292.77376973978,-5199.570430036479,9999.84837198607,5200.534574756269,5293.737773835152,500.086268803718,5200.534574756269,5293.737773835152,5.3304904051172706e-05,5.290355080271285e-05,5.370625729963256e-05,5.3931614712544494e-05,5.352201803044013e-05,5.4341211394648856e-05
Config2363,"Configuration with Strategy=0, N=2, lambda=1.4s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5249.3310679063925,5202.30381870712,5296.358317105665,-5249.178946133434,-5296.206156417665,-5202.151735849203,9999.530080274188,5202.30381870712,5296.358317105665,501.094525465842,5202.30381870712,5296.358317105665,5.5126791620727676e-05,5.4705103070097974e-05,5.554848017135738e-05,3.785441193171064e-05,3.7614637816099364e-05,3.8094186047321915e-05
Config2364,"Configuration with Strategy=1, N=2, lambda=1.4s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5246.986586349853,5200.384985260695,5293.58818743901,-5246.323603583332,-5292.925262833461,-5199.721944333204,9999.84837198607,5200.384985260695,5293.58818743901,500.086268803718,5200.384985260695,5293.58818743901,5.3304904051172706e-05,5.290355913919908e-05,5.370624896314633e-05,5.55926173004225e-05,5.516342181699224e-05,5.6021812783852766e-05
Config2365,"Configuration with Strategy=0, N=3, lambda=1.4s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5250.323899503274,5203.93652814848,5296.711270858069,-5251.188667241937,-5297.57601233673,-5204.801322147144,9997.555045832163,5203.93652814848,5296.711270858069,500.740349575317,5203.93652814848,5296.711270858069,5.307292219509606e-05,5.2677320958707966e-05,5.3468523431484154e-05,3.7202380952380956e-05,3.6969988604338906e-05,3.7434773300423005e-05
Config2366,"Configuration with Strategy=1, N=3, lambda=1.4s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5247.050556994048,5200.44891498014,5293.6521990079555,-5246.259037347542,-5292.860677924842,-5199.6573967702425,9999.84837198607,5200.44891498014,5293.6521990079555,500.086268803718,5200.44891498014,5293.6521990079555,5.3304904051172706e-05,5.290355572890461e-05,5.37062523734408e-05,5.438329345225147e-05,5.3968273044105116e-05,5.479831386039782e-05
Config2367,"Configuration with Strategy=0, N=4, lambda=1.4s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5266.441520030903,5219.81612881935,5313.066911242457,-5265.499789099322,-5312.12527928015,-5218.874298918494,9999.206661566337,5219.81612881935,5313.066911242457,500.432725034516,5219.81612881935,5313.066911242457,5.3995680345572353e-05,5.3594343609735834e-05,5.439701708140887e-05,3.760246672181695e-05,3.736705162460669e-05,3.783788181902721e-05
Config2368,"Configuration with Strategy=1, N=4, lambda=1.4s, m1=0.25s, m2=0.25s, pDistribution = uniform(1, 3), vDistribution = uniform(20, 22)",5247.098258609568,5200.496667937521,5293.699849281615,-5246.209886059796,-5292.811529148528,-5199.608242971064,9999.84837198607,5200.496667937521,5293.699849281615,500.086268803718,5200.496667937521,5293.699849281615,5.3304904051172706e-05,5.290355303003799e-05,5.370625507230742e-05,5.417118093174431e-05,5.375817521446205e-05,5.4584186649026575e-05
